Calltime,Nature,CloseCode,Street,Month,Day of Week,Incident ID,Case ID,,
9/6/2011  4:49:05 PM,DOMESTIC DISTURBANCE IP,4,205 GRICLAR ST,September,3 ,2011112884,,,
9/6/2011  4:43:13 PM,DOMESTIC DISTURBANCE,4,329 ENNIS ST,September,3 ,2011112880,,,
9/6/2011  1:02:48 PM,DOMESTIC DISTURBANCE,4,417-B WHITE OAK ST,September,3 ,2011112761,,,
9/6/2011  10:46:11 AM,DOMESTIC DISTURBANCE,6,1020 TABOR ST,September,3 ,2011112692,,,
9/6/2011  7:11:55 AM,DOMESTIC DISTURBANCE,4,1216 R C BALDWIN AV,September,3 ,2011112601,,,
9/6/2011  3:45:48 AM,DOMESTIC DISTURBANCE,4,1216 R C BALDWIN AV,September,3 ,2011112577,,,
9/6/2011  2:20:47 AM,DOMESTIC DISTURBANCE IP,4,411 WOODBURY ST,September,3 ,2011112567,,,
9/5/2011  11:03:59 PM,DOMESTIC DISTURBANCE IP,4,411 WOODBURY ST,September,2 ,2011112538,,,
9/5/2011  10:37:24 PM,DOMESTIC DISTURBANCE IP,4,1704 E KIVETT DR,September,2 ,2011112534,,,
9/5/2011  10:37:14 PM,DOMESTIC DISTURBANCE IP,1,315 HODGIN ST,September,2 ,2011112533,201127491,,
9/5/2011  10:17:46 PM,DOMESTIC DISTURBANCE IP,4,821 CIRCLE DR,September,2 ,2011112526,,,
9/5/2011  9:49:29 PM,DOMESTIC DISTURBANCE IP,4,516 MANLEY ST,September,2 ,2011112519,,,
9/5/2011  9:32:22 PM,DOMESTIC DISTURBANCE IP,4,1805-A FERN AV,September,2 ,2011112514,,,
9/5/2011  9:29:53 PM,DOMESTIC DISTURBANCE IP,4,5040-2H SAMET DR,September,2 ,2011112513,,,
9/5/2011  8:09:54 PM,DOMESTIC DISTURBANCE,4,507 ABBIE AV,September,2 ,2011112485,,,
9/5/2011  7:58:38 PM,DOMESTIC DISTURBANCE IP,8,1635-A W ROTARY DR,September,2 ,2011112481,,,
9/5/2011  7:30:27 PM,DOMESTIC DISTURBANCE IP,4,2429 W GREEN DR,September,2 ,2011112470,,,
9/5/2011  6:20:36 PM,DOMESTIC DISTURBANCE IP,8,3237 DERBY CI,September,2 ,2011112457,,,
9/5/2011  5:43:21 PM,DOMESTIC DISTURBANCE IP,4,1319 VERNON PL,September,2 ,2011112447,,,
9/5/2011  5:01:56 PM,DOMESTIC DISTURBANCE IP,4,3971 ELIZABETH GLEN WY,September,2 ,2011112432,,,
9/5/2011  4:51:12 PM,DOMESTIC DISTURBANCE,4,1141 MONTLIEU AV,September,2 ,2011112424,,,
9/5/2011  3:17:42 PM,DOMESTIC DISTURBANCE,4,103 CHARLES AV,September,2 ,2011112383,,,
9/5/2011  1:54:40 PM,DOMESTIC DISTURBANCE,4,1605 E COMMERCE AV,September,2 ,2011112344,,,
9/5/2011  1:26:23 PM,DOMESTIC DISTURBANCE,4,504 EVERETT LN,September,2 ,2011112335,,,
9/5/2011  12:34:00 PM,DOMESTIC DISTURBANCE IP,5,3000 W ENGLISH RD,September,2 ,2011112320,,,
9/5/2011  12:19:01 PM,DOMESTIC DISTURBANCE,4,1308 TIPTON ST,September,2 ,2011112312,,,
9/5/2011  11:13:22 AM,DOMESTIC DISTURBANCE IP,4,902 HAVENRIDGE DR,September,2 ,2011112284,,,
9/5/2011  5:01:28 AM,DOMESTIC DISTURBANCE,8,1605 E COMMERCE AV,September,2 ,2011112209,,,
9/5/2011  2:36:18 AM,DOMESTIC DISTURBANCE,4,204-A WINDLEY ST,September,2 ,2011112197,,,
9/5/2011  2:33:54 AM,DOMESTIC DISTURBANCE,4,215 MODEL FARM RD,September,2 ,2011112196,,,
9/5/2011  12:22:14 AM,DOMESTIC DISTURBANCE IP,8,2505 EIGHT OAKS DR,September,2 ,2011112175,,,
9/4/2011  11:55:35 PM,DOMESTIC DISTURBANCE IP,4,1704 E KIVETT DR,September,1 ,2011112171,,,
9/4/2011  10:18:51 PM,DOMESTIC DISTURBANCE IP,4,707 E COMMERCE AV,September,1 ,2011112141,,,
9/4/2011  9:31:11 PM,DOMESTIC DISTURBANCE IP,4,707 E COMMERCE AV,September,1 ,2011112122,,,
9/4/2011  9:24:39 PM,DOMESTIC DISTURBANCE,5,1003 N MAIN ST,September,1 ,2011112121,,,
9/4/2011  7:14:34 PM,DOMESTIC DISTURBANCE,4,1601 N HAMILTON ST,September,1 ,2011112071,,,
9/4/2011  7:00:17 PM,DOMESTIC DISTURBANCE IP,1,718-S WESTCHESTER DR,September,1 ,2011112069,201127396,,
9/4/2011  6:54:20 PM,DOMESTIC DISTURBANCE IP,4,312 ARDALE DR,September,1 ,2011112065,,,
9/4/2011  5:24:10 PM,DOMESTIC DISTURBANCE IP,4,2231-1A COPPERSTONE DR,September,1 ,2011112037,,,
9/4/2011  3:43:50 PM,DOMESTIC DISTURBANCE,4,2805 W ENGLISH RD,September,1 ,2011111994,,,
9/4/2011  2:25:55 PM,DOMESTIC DISTURBANCE IP,1,809 E COMMERCE AV,September,1 ,2011111962,201127371,,
9/4/2011  2:15:55 PM,DOMESTIC DISTURBANCE,4,2201 EDGEWOOD DR,September,1 ,2011111958,,,
9/4/2011  2:05:26 PM,DOMESTIC DISTURBANCE,4,820 N MAIN ST,September,1 ,2011111953,,,
9/4/2011  10:41:34 AM,DOMESTIC DISTURBANCE,4,1001 CHARLOTTE AV,September,1 ,2011111882,,,
9/4/2011  10:10:46 AM,DOMESTIC DISTURBANCE IP,4,135-A W HARTLEY DR,September,1 ,2011111876,,,
9/4/2011  9:38:53 AM,DOMESTIC DISTURBANCE IP,8,200-BLK SKEET CLUB RD,September,1 ,2011111872,,,
9/4/2011  4:16:55 AM,DOMESTIC DISTURBANCE IP,4,1222 KENSINGTON DR,September,1 ,2011111826,,,
9/4/2011  1:45:45 AM,DOMESTIC DISTURBANCE,4,1531-B WILLARD AV,September,1 ,2011111803,,,
9/4/2011  1:28:09 AM,DOMESTIC DISTURBANCE,8,322 BRENTWOOD ST,September,1 ,2011111797,,,
9/4/2011  1:14:36 AM,DOMESTIC DISTURBANCE,4,1705-B LEONARD AV,September,1 ,2011111793,,,
9/3/2011  10:53:36 PM,DOMESTIC DISTURBANCE,5,1201 RAGAN AV,September,7 ,2011111757,,,
9/3/2011  7:25:41 PM,DOMESTIC DISTURBANCE,4,1009 LEONARD AV,September,7 ,2011111681,,,
9/3/2011  4:46:06 PM,DOMESTIC DISTURBANCE,6,1017 E KEARNS AV,September,7 ,2011111627,,,
9/3/2011  2:56:01 PM,DOMESTIC DISTURBANCE,4,1113 CARTER ST,September,7 ,2011111598,,,
9/3/2011  2:20:49 PM,DOMESTIC DISTURBANCE,4,1424-A E COMMERCE AV,September,7 ,2011111589,,,
9/3/2011  11:48:22 AM,DOMESTIC DISTURBANCE IP,3,2516-A SUFFOLK AV,September,7 ,2011111548,201127286,,
9/3/2011  11:12:14 AM,DOMESTIC DISTURBANCE,4,224-E BRENTWOOD ST,September,7 ,2011111534,,,
9/3/2011  10:02:09 AM,DOMESTIC DISTURBANCE IP,4,506 AVALON PL,September,7 ,2011111520,,,
9/3/2011  9:35:03 AM,DOMESTIC DISTURBANCE IP,4,306 N CENTENNIAL ST,September,7 ,2011111507,,,
9/3/2011  5:50:33 AM,DOMESTIC DISTURBANCE IP,8,2806 E KIVETT DR,September,7 ,2011111457,,,
9/3/2011  4:42:38 AM,DOMESTIC DISTURBANCE IP,4,315 DRUID ST,September,7 ,2011111448,,,
9/3/2011  3:50:07 AM,DOMESTIC DISTURBANCE IP,4,1123 TABOR ST,September,7 ,2011111438,,,
9/3/2011  3:38:02 AM,DOMESTIC DISTURBANCE IP,2,2530-1H BELLEMEADE ST,September,7 ,2011111437,201127265,,
9/3/2011  3:10:42 AM,DOMESTIC DISTURBANCE,4,1425 ELGIN AV,September,7 ,2011111434,,,
9/3/2011  1:17:22 AM,DOMESTIC DISTURBANCE,8,214-D WINDLEY ST,September,7 ,2011111410,,,
9/3/2011  1:04:13 AM,DOMESTIC DISTURBANCE IP,4,4159 TARRANT TRACE CI,September,7 ,2011111407,,,
9/3/2011  12:47:10 AM,DOMESTIC DISTURBANCE IP,4,2333-C GORDON RD,September,7 ,2011111404,,,
9/3/2011  12:00:29 AM,DOMESTIC DISTURBANCE,4,3988-1G CLUBHOUSE CT,September,7 ,2011111385,,,
9/2/2011  9:36:51 PM,DOMESTIC DISTURBANCE,4,1402 COOK ST,September,6 ,2011111337,,,
9/2/2011  6:18:41 PM,DOMESTIC DISTURBANCE IP,4,1306 WENDOVER DR,September,6 ,2011111271,,,
9/2/2011  5:47:59 PM,DOMESTIC DISTURBANCE,4,1806 KING ST,September,6 ,2011111258,,,
9/2/2011  4:35:59 PM,DOMESTIC DISTURBANCE,4,1113-B GARRISON ST,September,6 ,2011111224,,,
9/2/2011  1:23:31 PM,DOMESTIC DISTURBANCE,1,2405 WOODRUFF AV,September,6 ,2011111132,201127198,,
9/2/2011  1:10:49 PM,DOMESTIC DISTURBANCE IP,4,808 ARLINGTON ST,September,6 ,2011111124,,,
9/2/2011  7:52:27 AM,DOMESTIC DISTURBANCE,4,1403 WENDELL AV,September,6 ,2011110983,,,
9/2/2011  5:05:09 AM,DOMESTIC DISTURBANCE,8,1611 PROSPECT ST,September,6 ,2011110944,,,
9/2/2011  3:34:11 AM,DOMESTIC DISTURBANCE,6,1318 CAMDEN AV,September,6 ,2011110932,,,
9/2/2011  1:37:28 AM,DOMESTIC DISTURBANCE,4,1314-D EATON PL,September,6 ,2011110920,,,
9/2/2011  1:34:09 AM,DOMESTIC DISTURBANCE IP,4,2728-B ANNMOORE CI,September,6 ,2011110918,,,
9/2/2011  12:07:00 AM,DOMESTIC DISTURBANCE,4,1211 E RUSSELL AV,September,6 ,2011110900,,,
9/1/2011  11:59:41 PM,DOMESTIC DISTURBANCE,4,1715-B LEONARD AV,September,5 ,2011110897,,,
9/1/2011  10:46:58 PM,DOMESTIC DISTURBANCE IP,4,1402 COOK ST,September,5 ,2011110877,,,
9/1/2011  9:54:35 PM,DOMESTIC DISTURBANCE,8,923 ASHEBORO ST,September,5 ,2011110860,,,
9/1/2011  9:39:13 PM,DOMESTIC DISTURBANCE,4,2639 UWHARRIE RD,September,5 ,2011110854,,,
9/1/2011  4:36:44 PM,DOMESTIC DISTURBANCE IP,4,1603 GUYER ST,September,5 ,2011110750,,,
9/1/2011  3:56:04 PM,DOMESTIC DISTURBANCE,4,153 W PARRIS AV,September,5 ,2011110727,,,
9/1/2011  2:14:08 PM,DOMESTIC DISTURBANCE,8,1615-B BROCKETT AV,September,5 ,2011110661,,,
9/1/2011  12:04:39 PM,DOMESTIC DISTURBANCE IP,4,405 N LINDSAY ST,September,5 ,2011110611,,,
9/1/2011  12:04:12 PM,DOMESTIC DISTURBANCE IP,4,719 OAKVIEW RD,September,5 ,2011110610,,,
9/1/2011  10:20:46 AM,DOMESTIC DISTURBANCE IP,4,806 E COMMERCE AV,September,5 ,2011110574,,,
9/1/2011  7:25:10 AM,DOMESTIC DISTURBANCE,5,2700-BLK UWHARRIE RD,September,5 ,2011110499,,,
9/1/2011  2:14:57 AM,DOMESTIC DISTURBANCE IP,4,206-A N WEST POINT AV,September,5 ,2011110460,,,
9/1/2011  1:16:38 AM,DOMESTIC DISTURBANCE,4,230-B BRENTWOOD ST,September,5 ,2011110446,,,
9/1/2011  12:04:48 AM,DOMESTIC DISTURBANCE IP,4,1104 WESSON CT,September,5 ,2011110432,,,
8/31/2011  10:32:13 PM,DOMESTIC DISTURBANCE,2,205 SEASHIRE CT,August,4 ,2011110405,201127042,,
8/31/2011  9:46:11 PM,DOMESTIC DISTURBANCE,2,912-B GRACE ST,August,4 ,2011110395,201127035,,
8/31/2011  7:41:07 PM,DOMESTIC DISTURBANCE,8,305 TIMBERWOOD DR,August,4 ,2011110359,,,
8/31/2011  7:31:54 PM,DOMESTIC DISTURBANCE,8,4503-2A CROWNE LAKE CI,August,4 ,2011110356,,,
8/31/2011  5:59:57 PM,DOMESTIC DISTURBANCE,8,2340-1C BELLEMEADE ST,August,4 ,2011110328,,,
8/31/2011  5:12:26 PM,DOMESTIC DISTURBANCE,4,2405 WOODRUFF AV,August,4 ,2011110306,,,
8/31/2011  5:09:14 PM,DOMESTIC DISTURBANCE,4,1206 N CENTENNIAL ST,August,4 ,2011110305,,,
8/31/2011  4:04:28 PM,DOMESTIC DISTURBANCE,4,199 E RUSSELL AV/S WRENN ST,August,4 ,2011110265,,,
8/31/2011  3:42:33 PM,DOMESTIC DISTURBANCE,4,514 HILL ST,August,4 ,2011110253,,,
8/31/2011  8:27:14 AM,DOMESTIC DISTURBANCE,4,710 CLIFFSIDE AV,August,4 ,2011110024,,,
8/31/2011  5:45:46 AM,DOMESTIC DISTURBANCE,4,710 CLIFFSIDE AV,August,4 ,2011109990,,,
8/31/2011  5:03:00 AM,DOMESTIC DISTURBANCE,5,682 LAKE AV,August,4 ,2011109987,,,
8/31/2011  12:56:16 AM,DOMESTIC DISTURBANCE IP,2,204 VENABLE CT,August,4 ,2011109966,201126888,,
8/31/2011  12:46:53 AM,DOMESTIC DISTURBANCE,4,617 WHITTIER AV,August,4 ,2011109964,,,
8/30/2011  11:41:37 PM,DOMESTIC DISTURBANCE IP,4,1618 STONEYBROOK DR,August,3 ,2011109950,,,
8/30/2011  11:21:29 PM,DOMESTIC DISTURBANCE IP,4,809 E COMMERCE AV,August,3 ,2011109945,,,
8/30/2011  10:53:41 PM,DOMESTIC DISTURBANCE,8,320-L RICHARDSON AV,August,3 ,2011109938,,,
8/30/2011  10:14:32 PM,DOMESTIC DISTURBANCE IP,4,1703 LEONARD AV,August,3 ,2011109918,,,
8/30/2011  9:41:26 PM,DOMESTIC DISTURBANCE IP,4,1418 FURLOUGH AV,August,3 ,2011109905,,,
8/30/2011  8:15:00 PM,DOMESTIC DISTURBANCE IP,8,2756 GATEWORTH DR,August,3 ,2011109864,,,
8/30/2011  8:03:40 PM,DOMESTIC DISTURBANCE,8,1143 ROBERTS LN,August,3 ,2011109859,,,
8/30/2011  5:31:59 PM,DOMESTIC DISTURBANCE,4,1406 FURLOUGH AV,August,3 ,2011109804,,,
8/30/2011  3:50:40 PM,DOMESTIC DISTURBANCE,4,501 VALLEYBROOK DR,August,3 ,2011109758,,,
8/30/2011  2:25:22 PM,DOMESTIC DISTURBANCE,4,802 GORDON ST,August,3 ,2011109719,,,
8/30/2011  10:49:19 AM,DOMESTIC DISTURBANCE IP,8,270 BEDDINGTON ST,August,3 ,2011109615,201126783,,
8/30/2011  3:00:32 AM,DOMESTIC DISTURBANCE,4,601 CORK TREE LN,August,3 ,2011109482,,,
8/30/2011  1:26:23 AM,DOMESTIC DISTURBANCE IP,4,225 MODEL FARM RD,August,3 ,2011109469,,,
8/29/2011  11:46:38 PM,DOMESTIC DISTURBANCE,4,333-F HENLEY ST,August,2 ,2011109448,,,
8/29/2011  11:21:17 PM,DOMESTIC DISTURBANCE IP,4,509 HINES ST,August,2 ,2011109440,,,
8/29/2011  11:02:31 PM,DOMESTIC DISTURBANCE IP,8,3215 QUAIL RUN DR,August,2 ,2011109433,,,
8/29/2011  8:46:56 PM,DOMESTIC DISTURBANCE,4,524 E FARRISS AV,August,2 ,2011109397,,,
8/29/2011  8:10:20 PM,DOMESTIC DISTURBANCE,4,2419 ROBBINS ST,August,2 ,2011109386,,,
8/29/2011  7:53:58 PM,DOMESTIC DISTURBANCE IP,3,912 GRACE ST,August,2 ,2011109378,201126708,,
8/29/2011  7:41:59 PM,DOMESTIC DISTURBANCE,4,704 PARK ST,August,2 ,2011109377,,,
8/29/2011  7:40:24 PM,DOMESTIC DISTURBANCE,4,1813 WELBORN ST,August,2 ,2011109375,,,
8/29/2011  4:25:19 PM,DOMESTIC DISTURBANCE IP,2,3709 MORRIS FARM DR,August,2 ,2011109304,201126700,,
8/29/2011  3:49:23 PM,DOMESTIC DISTURBANCE,4,2429 WILLIAMS AV,August,2 ,2011109290,,,
8/29/2011  3:01:45 PM,DOMESTIC DISTURBANCE,8,1320 CAMDEN AV,August,2 ,2011109254,,,
8/29/2011  2:21:00 PM,DOMESTIC DISTURBANCE IP,4,305 CEDAR ST,August,2 ,2011109232,,,
8/29/2011  1:04:00 PM,DOMESTIC DISTURBANCE,4,315 DRUID ST,August,2 ,2011109184,,,
8/29/2011  12:52:41 PM,DOMESTIC DISTURBANCE,4,1721 GAVIN DR,August,2 ,2011109178,,,
8/28/2011  10:01:45 PM,DOMESTIC DISTURBANCE IP,4,805 E COMMERCE AV,August,1 ,2011108921,,,
8/28/2011  9:02:44 PM,DOMESTIC DISTURBANCE,2,1107 E LEXINGTON AV,August,1 ,2011108905,201126568,,
8/28/2011  7:08:36 PM,DOMESTIC DISTURBANCE IP,6,421 WRIGHT ST,August,1 ,2011108873,,,
8/28/2011  6:21:13 PM,DOMESTIC DISTURBANCE,8,1703 WORTH ST,August,1 ,2011108853,,,
8/28/2011  5:54:22 PM,DOMESTIC DISTURBANCE IP,4,1307 FLORIDA ST,August,1 ,2011108846,,,
8/28/2011  5:03:31 PM,DOMESTIC DISTURBANCE IP,4,6000 RED CEDAR DR/OLD PLANK RD,August,1 ,2011108830,,,
8/28/2011  12:25:22 PM,DOMESTIC DISTURBANCE IP,6,705 RICHARDSON AV,August,1 ,2011108736,,,
8/28/2011  11:56:14 AM,DOMESTIC DISTURBANCE IP,8,525 ASHBURN ST,August,1 ,2011108719,,,
8/28/2011  11:39:09 AM,DOMESTIC DISTURBANCE,4,404 ROCKSPRING RD,August,1 ,2011108715,,,
8/28/2011  8:36:56 AM,DOMESTIC DISTURBANCE IP,4,882 ELI MOORE CT,August,1 ,2011108676,,,
8/28/2011  8:17:03 AM,DOMESTIC DISTURBANCE IP,2,3216 FORESTVIEW DR,August,1 ,2011108666,201126487,,
8/28/2011  2:39:09 AM,DOMESTIC DISTURBANCE,5,1406 COOK ST,August,1 ,2011108612,,,
8/28/2011  1:58:11 AM,DOMESTIC DISTURBANCE IP,4,3616-2A MALDON WY,August,1 ,2011108604,,,
8/28/2011  1:43:06 AM,DOMESTIC DISTURBANCE IP,1,603 DENNY ST,August,1 ,2011108598,201126464,,
8/28/2011  1:25:47 AM,DOMESTIC DISTURBANCE,5,1402 COOK ST,August,1 ,2011108591,,,
8/27/2011  11:31:00 PM,DOMESTIC DISTURBANCE,4,1449 LONDON DR,August,7 ,2011108552,,,
8/27/2011  9:40:04 PM,DOMESTIC DISTURBANCE,4,3425 GREENHILL DR,August,7 ,2011108508,,,
8/27/2011  9:20:37 PM,DOMESTIC DISTURBANCE IP,4,3030 WINDCHASE CT,August,7 ,2011108502,,,
8/27/2011  9:08:24 PM,DOMESTIC DISTURBANCE IP,1,3004-A SHERRILL AV,August,7 ,2011108498,201126450,,
8/27/2011  7:45:04 PM,DOMESTIC DISTURBANCE,4,1113 CARTER ST,August,7 ,2011108461,,,
8/27/2011  7:22:33 PM,DOMESTIC DISTURBANCE,4,224-B BRENTWOOD ST,August,7 ,2011108448,,,
8/27/2011  7:14:27 PM,DOMESTIC DISTURBANCE,8,3997 FOUNTAIN VILLAGE CI,August,7 ,2011108444,,,
8/27/2011  7:00:19 PM,DOMESTIC DISTURBANCE,4,3858 EAGLE GLEN RD,August,7 ,2011108438,,,
8/27/2011  6:08:02 PM,DOMESTIC DISTURBANCE,8,2028 BRIARCLIFF DR,August,7 ,2011108417,,,
8/27/2011  5:52:03 PM,DOMESTIC DISTURBANCE,4,3997 FOUNTAIN VILLAGE CI,August,7 ,2011108408,,,
8/27/2011  5:31:58 PM,DOMESTIC DISTURBANCE,4,2028 BRIARCLIFF DR,August,7 ,2011108402,,,
8/27/2011  5:29:54 PM,DOMESTIC DISTURBANCE IP,4,501-J ACADEMY ST,August,7 ,2011108400,,,
8/27/2011  4:14:31 PM,DOMESTIC DISTURBANCE,4,2429-318 W GREEN DR,August,7 ,2011108375,,,
8/27/2011  3:57:23 PM,DOMESTIC DISTURBANCE IP,4,808-1106 LAKECREST AV,August,7 ,2011108366,,,
8/27/2011  3:35:13 PM,DOMESTIC DISTURBANCE IP,4,1304 FOUST AV,August,7 ,2011108359,,,
8/27/2011  2:16:22 PM,DOMESTIC DISTURBANCE IP,2,1021 MONTLIEU AV,August,7 ,2011108328,201126416,,
8/27/2011  10:51:59 AM,DOMESTIC DISTURBANCE,5,2815 S MAIN ST,August,7 ,2011108248,,,
8/27/2011  10:36:24 AM,DOMESTIC DISTURBANCE IP,8,247-G NORTHPOINT AV,August,7 ,2011108239,,,
8/27/2011  10:07:12 AM,DOMESTIC DISTURBANCE IP,4,2314-K SHADOW VALLEY RD,August,7 ,2011108224,,,
8/27/2011  4:57:26 AM,DOMESTIC DISTURBANCE IP,2,511 CHESTNUT DR,August,7 ,2011108158,201126374,,
8/27/2011  3:55:40 AM,DOMESTIC DISTURBANCE,4,1211 E RUSSELL AV,August,7 ,2011108147,,,
8/27/2011  1:16:51 AM,DOMESTIC DISTURBANCE,1,800 SOUTH RD,August,7 ,2011108107,201126368,,
8/27/2011  1:08:19 AM,DOMESTIC DISTURBANCE,5,731 S SCIENTIFIC ST,August,7 ,2011108106,,,
8/27/2011  12:48:31 AM,DOMESTIC DISTURBANCE,4,1211 E RUSSELL AV,August,7 ,2011108100,,,
8/27/2011  12:46:33 AM,DOMESTIC DISTURBANCE,4,1214 E GREEN DR,August,7 ,2011108096,,,
8/27/2011  12:42:11 AM,DOMESTIC DISTURBANCE,6,933-B SOUTH RD,August,7 ,2011108095,,,
8/26/2011  11:58:17 PM,DOMESTIC DISTURBANCE IP,2,1211 DORRIS AV,August,6 ,2011108080,201126363,,
8/26/2011  9:44:32 PM,DOMESTIC DISTURBANCE,2,3602-1F BROADSTONE VILLAGE DR,August,6 ,2011108027,201126348,,
8/26/2011  9:20:23 PM,DOMESTIC DISTURBANCE IP,4,341 ENNIS ST,August,6 ,2011108016,,,
8/26/2011  8:03:01 PM,DOMESTIC DISTURBANCE,4,2738-B ANNMOORE CI,August,6 ,2011107965,,,
8/26/2011  7:40:04 PM,DOMESTIC DISTURBANCE,8,421 WRIGHT ST,August,6 ,2011107952,,,
8/26/2011  7:08:59 PM,DOMESTIC DISTURBANCE,4,305 TIMBERWOOD DR,August,6 ,2011107937,,,
8/26/2011  7:01:27 PM,DOMESTIC DISTURBANCE,4,4450-2D PLATINUM DR,August,6 ,2011107932,,,
8/26/2011  6:46:29 PM,DOMESTIC DISTURBANCE,4,718-I WESTCHESTER DR,August,6 ,2011107927,,,
8/26/2011  6:31:56 PM,DOMESTIC DISTURBANCE,4,2422 WILLIAMS AV,August,6 ,2011107923,,,
8/26/2011  6:17:57 PM,DOMESTIC DISTURBANCE,4,1402 TIPTON ST,August,6 ,2011107913,,,
8/26/2011  5:54:55 PM,DOMESTIC DISTURBANCE,4,1011-A7 N MAIN ST,August,6 ,2011107904,,,
8/26/2011  2:45:28 PM,DOMESTIC DISTURBANCE,1,411-1417 PARK ST,August,6 ,2011107806,201126290,,
8/26/2011  12:14:25 PM,DOMESTIC DISTURBANCE,1,1709 EDMONDSON PL,August,6 ,2011107749,201126274,,
8/26/2011  12:05:03 PM,DOMESTIC DISTURBANCE,4,6124 BIRKDALE DR,August,6 ,2011107741,,,
8/26/2011  11:34:30 AM,DOMESTIC DISTURBANCE,4,1709 EDMONDSON PL,August,6 ,2011107730,,,
8/26/2011  11:27:29 AM,DOMESTIC DISTURBANCE,4,718 LOCUST PL,August,6 ,2011107729,,,
8/26/2011  10:48:47 AM,DOMESTIC DISTURBANCE,4,1921 S MAIN ST,August,6 ,2011107713,,,
8/26/2011  8:41:14 AM,DOMESTIC DISTURBANCE,4,3811 BLAIRWOOD ST,August,6 ,2011107673,,,
8/26/2011  8:26:32 AM,DOMESTIC DISTURBANCE,2,1700 ROYAL PL/BRENTWOOD ST,August,6 ,2011107663,201126255,,
8/26/2011  7:39:39 AM,DOMESTIC DISTURBANCE,4,204-A TAYLOR AV,August,6 ,2011107644,,,
8/26/2011  7:05:38 AM,DOMESTIC DISTURBANCE,4,204-A TAYLOR AV,August,6 ,2011107629,,,
8/26/2011  3:37:55 AM,DOMESTIC DISTURBANCE,5,345 ENNIS ST,August,6 ,2011107610,,,
8/26/2011  12:25:37 AM,DOMESTIC DISTURBANCE,4,301 SNIDER ST,August,6 ,2011107582,,,
8/26/2011  12:07:10 AM,DOMESTIC DISTURBANCE,4,6155-2E RED CEDAR DR,August,6 ,2011107580,,,
8/25/2011  11:56:53 PM,DOMESTIC DISTURBANCE,4,1507 SADLER CT,August,5 ,2011107577,,,
8/25/2011  11:04:49 PM,DOMESTIC DISTURBANCE,4,521 W WARD AV,August,5 ,2011107562,,,
8/25/2011  10:51:37 PM,DOMESTIC DISTURBANCE IP,2,325 FOURTH ST,August,5 ,2011107554,201126228,,
8/25/2011  10:43:01 PM,DOMESTIC DISTURBANCE,4,799 E GREEN DR/SMITH ST,August,5 ,2011107550,,,
8/25/2011  9:32:14 PM,DOMESTIC DISTURBANCE,8,621-H GRANBY AV,August,5 ,2011107520,,,
8/25/2011  8:51:02 PM,DOMESTIC DISTURBANCE,4,1914 FOX CREEK CT,August,5 ,2011107503,,,
8/25/2011  8:48:49 PM,DOMESTIC DISTURBANCE,4,1509-A WOODSIDE AV,August,5 ,2011107501,,,
8/25/2011  8:44:49 PM,DOMESTIC DISTURBANCE,4,207 CHARLES AV,August,5 ,2011107498,,,
8/25/2011  8:34:29 PM,DOMESTIC DISTURBANCE,4,507 ABBIE AV,August,5 ,2011107493,,,
8/25/2011  8:28:29 PM,DOMESTIC DISTURBANCE,4,2904 WESTGATE DR,August,5 ,2011107488,,,
8/25/2011  7:16:37 PM,DOMESTIC DISTURBANCE,4,800 S CENTENNIAL ST,August,5 ,2011107471,,,
8/25/2011  6:10:49 PM,DOMESTIC DISTURBANCE,8,1117 NATHAN HUNT DR/HIDDEN CREEK TE,August,5 ,2011107444,,,
8/25/2011  5:24:36 PM,DOMESTIC DISTURBANCE,6,806 HOPEWELL ST,August,5 ,2011107419,,,
8/25/2011  4:12:36 PM,DOMESTIC DISTURBANCE,1,318-A COLTRANE AV,August,5 ,2011107389,201126193,,
8/25/2011  2:19:15 PM,DOMESTIC DISTURBANCE,5,1805 WELBORN ST,August,5 ,2011107338,,,
8/25/2011  1:56:33 PM,DOMESTIC DISTURBANCE,4,702 KENNEDY AV,August,5 ,2011107326,,,
8/25/2011  1:42:59 PM,DOMESTIC DISTURBANCE,4,603-B E COMMERCE AV,August,5 ,2011107309,,,
8/25/2011  12:04:21 PM,DOMESTIC DISTURBANCE,4,2820 LOWE AV,August,5 ,2011107266,,,
8/25/2011  10:21:02 AM,DOMESTIC DISTURBANCE,4,2630 WILLARD DAIRY RD,August,5 ,2011107232,,,
8/25/2011  8:51:32 AM,DOMESTIC DISTURBANCE,4,72 CLINTON AV,August,5 ,2011107192,,,
8/25/2011  7:53:11 AM,DOMESTIC DISTURBANCE,4,1510 GRAVES AV,August,5 ,2011107151,,,
8/25/2011  4:32:57 AM,DOMESTIC DISTURBANCE,2,207 EDGEWORTH ST,August,5 ,2011107106,201126112,,
8/25/2011  3:30:29 AM,DOMESTIC DISTURBANCE,4,207-A EDGEWORTH ST,August,5 ,2011107101,,,
8/25/2011  3:03:06 AM,DOMESTIC DISTURBANCE,4,217 IRBYWOOD DR,August,5 ,2011107095,,,
8/25/2011  2:15:18 AM,DOMESTIC DISTURBANCE,8,423 NATHAN HUNT DR,August,5 ,2011107088,,,
8/25/2011  12:31:04 AM,DOMESTIC DISTURBANCE,4,531-B FLINT AV,August,5 ,2011107074,,,
8/24/2011  11:42:23 PM,DOMESTIC DISTURBANCE,4,603-A GRANBY AV,August,4 ,2011107064,,,
