4405-1A CROWNE LAKE CI, , , , , , 
411-1112 PARK ST, , , , , , 
323 GREER AV, 27260, SingleFamily, 1920, 10019, 1168, 40535
417 W WILLIS AV, 27260, SingleFamily, 1918, 6098, 700, 36697
724 PROSPECT ST, 27260, SingleFamily, 1922, 8276, 1038, 38226
3625 AKERS CT, 27263, SingleFamily, 1995, 9583, 1088, 91941
701-511 E GREEN DR, , , , , , 
247-W NORTHPOINT AV, , , , , , 
3115 CENTRAL AV, 27260, SingleFamily, 1946, 10019, 1290, 48287
203 WINDLEY ST, 27260, SingleFamily, 1946, 5663, 787, 38374
4315 CEDARCROFT CT, , , , , , 
210 VENABLE CT, 27262, SingleFamily, 1912, 6970, 952, 38061
2909-B ESCO PL, , , , , , 
1605 E KIVETT DR, , , , , , 
1123 NATHAN HUNT DR, 27260, SingleFamily, 1949, 13504, 1040, 53197
2902-C E KIVETT DR, 27260, SingleFamily, 1941, 11326, 952, 68892
4455-3H RIVER BIRCH LP, , , , , , 
406 SUMMIT RD, 27265, SingleFamily, 1963, 19602, 1266, 79327
1431 BRAGG CT, 27265, SingleFamily, 1962, 11761, 1560, 69895
3025-F INGLESIDE DR, 27265, Condominium, , , 957, 90659
S CENTENNIAL ST/E COMMERCE AV, , , , , , 
225 FRIENDLY AV, 27260, SingleFamily, 1952, 6970, 728, 37288
203 GRICLAR ST, 27262, SingleFamily, 1950, 8712, 784, 38560
299 W WILLIS AV/FAIRVIEW ST, , , , , , 
226 MODEL FARM RD, 27263, SingleFamily, 1947, 11761, 936, 42742
106-G BRIGGS PL, 27262, SingleFamily, 1917, 15682, 2113, 119792
1682 CORYTON WY, 27260, SingleFamily, 2004, 4792, 2317, 143135
302-H BRENTWOOD ST, , , , , , 
3940 HICKSWOOD FOREST CT, 27265, SingleFamily, 2000, 9680, 1200, 129545
2507-D AMBASSADOR CT, , , , , , 
401 WHITE OAK ST, 27260, SingleFamily, 1924, 7841, 1521, 47191
1100 EDINBURGH CT, 27282, SingleFamily, 1987, 13503, 2400, 158720
2833 S MAIN ST, , , , , , 
4431-2C CINNABAR CT, , , , , , 
312-2B ARDALE DR, 27260, Condominium, 1998, 436, 1024, 67842
2308 FALA ST, 27260, SingleFamily, 1948, 9148, 1352, 52121
729-D S SCIENTIFIC ST, , , , , , 
2700-BLK INGRAM RD, , , , , , 
2926 MEDIAN CT, 27260, SingleFamily, 1999, 10890, 1326, 90484
1107-K ROBIN HOOD RD, 27262, Condominium, 1968, 435, 608, 45065
1006-B ANDERSON PL, 27260, MultiFamily2To4, 1961, 8000, 1240, 41858
1100 CAMDEN AV/ARLINGTON ST, , , , , , 
3524 PARKHILL CROSSING DR, 27265, SingleFamily, 2005, 2614, 1684, 129430
907 NORTHSHORE CT, 27265, SingleFamily, 1980, 12196, 2441, 212126
274 DOROTHY ST, 27262, SingleFamily, 1946, 33106, 2833, 148506
1347 BAILEY CI, , , , , , 
399 ARDALE DR, , , , , , 
307 ROCKSPRING RD, 27262, SingleFamily, 1912, 10890, 1064, 44981
100 BRENTWOOD ST/E KIVETT DR, , , , , , 
2728-A ANNMOORE CI, , , , , , 
100-BLK E DAYTON AV, , , , , , 
224-F BRENTWOOD ST, , , , , , 
1306-B RAGAN AV, 27260, MultiFamily2To4, 1988, 7405, 1440, 49448
2429-109 W GREEN DR, , , , , , 
4006 SHIRE CT, 27282, SingleFamily, 1996, 9430, 1950, 172216
500 HENLEY ST, 27260, MultiFamily2To4, 1988, , , 53462
3800 RIVERSIDE CT, , , , , , 
604-2C CLARA COX WY, , , , , , 
2005 MCGUINN DR, 27265, SingleFamily, 1952, 21780, 1182, 61266
400-BLK PARK ST, , , , , , 
1628 W ENGLISH RD, , , , , , 
1425 BAILEY CI, , , , , , 
2137 RINDLE DR, 27262, SingleFamily, 2006, 6970, 1440, 110202
699 RICHARDSON AV/N CENTENNIAL ST, , , , , , 
2109 GORDON RD, 27265, SingleFamily, 1937, 69260, 728, 50134
1907 APEX PL, 27260, SingleFamily, 1960, 14810, 1032, 42380
120-221 SW CLOVERLEAF PL, , , , , , 
617 WOODRIDGE LN, 27262, SingleFamily, 1958, 9148, 947, 47780
1505 SADLER CT, 27260, SingleFamily, 1926, 6970, 966, 37809
513 HICKORY CHAPEL RD, 27260, SingleFamily, 1955, 15246, 717, 38773
1007 GRANBY AV, 27260, SingleFamily, 1922, 6970, 948, 37468
2722 ANNMOORE CI, , , , , , 
2330-1F BELLEMEADE ST, , , , , , 
1523 MCGUINN DR, 27262, SingleFamily, 1955, 11761, 2063, 70354
6030-3H RED CEDAR DR, , , , , , 
200 LAWNDALE AV, 27260, SingleFamily, 1967, 6534, 725, 37672
400 N MAIN ST, , , , , , 
799 CHESTNUT DR/N ROTARY DR, , , , , , 
700-BLK FERNDALE BV, , , , , , 
1928 S COLLEGE DR, , , , , , 
708 BRENTWOOD ST, , , , , , 
3223 LOFTYVIEW DR, 27260, SingleFamily, 1971, 33106, 2235, 97444
808-902 LAKECREST AV, , , , , , 
131-G W HARTLEY DR, 27265, Condominium, , , 1176, 78963
1003-14 N MAIN ST, , , , , , 
115-1D E SWATHMORE AV, , , , , , 
2139 RIVERMEADE DR, 27265, SingleFamily, 1971, 19166, 1378, 107563
1410 HAMPSTEAD DR, 27260, SingleFamily, 1977, 12197, 1344, 86782
1411-A WEST AV, 27262, VacantResidentialLand, , 22215, , 
3226 W LOFTYVIEW CT, 27260, SingleFamily, 1998, 16117, 1268, 73403
1417-A WEST AV, 27262, Townhouse, 1985, 2178, 1771, 110804
701-412 S ELM ST, , , , , , 
1406 COOK ST, 27262, SingleFamily, 1953, 7841, 768, 42934
1515 PERSHING ST, 27260, SingleFamily, 1979, 18295, 840, 50793
2464 SHADOW VALLEY RD, 27265, SingleFamily, 1997, 7307, 1080, 81104
309 KENNEDY AV, 27262, SingleFamily, 1926, 2178, 1261, 46145
809 MIRIAM AV, 27263, SingleFamily, 1972, 9583, 1055, 71803
999 FORREST ST/E LEXINGTON AV, , , , , , 
115-H OAKWOOD ST, , , , , , 
2010 ARDEN PL, 27265, SingleFamily, 1972, 12196, 1762, 99350
699 BURTON AV/HODGIN ST, , , , , , 
1305-B EATON PL, 27262, Condominium, 1947, 436, 768, 42097
311-A HENLEY ST, , , , , , 
1501 KINGSWAY DR, 27260, SingleFamily, 1972, 12197, 1000, 67793
1699 E COMMERCE AV/WORTH ST, , , , , , 
713 GARRISON ST, 27260, SingleFamily, 1963, 7841, 768, 43548
407 MEREDITH ST, 27260, SingleFamily, 1971, 10454, 1238, 75959
615 MARTHA PL, 27263, SingleFamily, 1965, 7841, 800, 54918
2499 WOODRUFF AV/DARDEN ST, , , , , , 
912-A RICHLAND ST, 27260, SingleFamily, 1972, 7405, 1248, 44699
602 SOUTH RD, 27262, SingleFamily, 1981, 8712, 864, 42596
603 MANOR DR, 27260, SingleFamily, 1958, 31363, 2021, 104960
207 E RAY AV, 27262, SingleFamily, , 10019, , 76275
892 JUANITA HILLS ST, 27262, SingleFamily, 1999, 9148, 1089, 82470
2473 INGLESIDE DR, 27265, SingleFamily, 2007, 5663, 1750, 146852
105 THOMAS ST, 27263, SingleFamily, 2007, 14375, 1188, 85508
209 TIMBERWOOD DR, 27260, SingleFamily, 2007, 9583, 2442, 130719
419 EVERGREEN AV, 27262, SingleFamily, 1997, 7841, 1115, 80456
1422-A E COMMERCE AV, , , , , , 
1206 E GREEN DR, 27260, SingleFamily, 1939, 6970, 813, 37743
3008 ARCHDALE RD, 27263, SingleFamily, 1950, 33676, 1568, 65708
1509-A WOODSIDE AV, , , , , , 
1514 YORK AV, 27265, SingleFamily, 1974, 22590, 2686, 153757
808 ERNEST CT, 27263, SingleFamily, 1974, 12632, 1150, 76056
1635-A W ROTARY DR, , , , , , 
1217 ROBERTS LN, 27260, SingleFamily, 1953, 12197, 876, 44165
1303 PERSHING ST, 27260, SingleFamily, 1932, 7405, 1194, 41521
2001 APEX PL, 27260, SingleFamily, 1957, 10454, 962, 44844
806 HINES ST, 27260, SingleFamily, 1960, 8712, 1154, 46019
1033 S MAIN ST, , , , , , 
303 DRUID ST, 27265, SingleFamily, 1993, 7405, 988, 65249
1292-A BURTON AV, , , , , , 
301-A NEW ST, 27260, SingleFamily, 1980, 37897, 1136, 78923
2602 HOLLEMAN ST, 27263, SingleFamily, 1953, 10454, 780, 47229
3616-2A MALDON WY, , , , , , 
2630-1C INGLESIDE DR, 27265, Condominium, 1999, 436, 1018, 66110
1606 COLONY WOODS CT, 27282, SingleFamily, 1996, 14375, 1904, 142278
1205 MCGUINN DR, 27262, SingleFamily, 1953, 13504, 875, 43757
134 MANOR DR, 27260, SingleFamily, 1958, 13504, 1620, 86056
2011 W ROTARY DR, 27262, SingleFamily, 1938, 7405, 1260, 50498
1508-A WENDELL AV, 27260, SingleFamily, 1959, 11326, 2304, 104861
420 MEREDITH ST, 27260, SingleFamily, 1956, 8276, 1088, 43115
100 HODGIN ST, 27260, SingleFamily, 1954, 6250, 1118, 40188
312 ARDALE DR, 27260, Condominium, 1998, 436, 1064, 68975
2817 CRAIG PT, , , , , , 
3002 SHERRILL AV, 27282, Condominium, 1986, 871, 910, 48075
3012 MANCHESTER DR, 27282, SingleFamily, 1978, 15681, 1277, 103177
1910 WICKHAM AV, 27265, SingleFamily, 1972, 10454, 1600, 84015
1428 WESTLAND PL, 27265, VacantResidentialLand, , 43560, , 
1307 WEST MARKET CENTER DR, 27260, SingleFamily, 1922, 9625, 1064, 66004
327 LOUISE AV, 27262, SingleFamily, 1962, 10454, 1000, 62143
320-F RICHARDSON AV, , , , , , 
301 LAWNDALE AV/PARAMOUNT ST, , , , , , 
501-C ACADEMY ST, 27260, SingleFamily, 1922, 16553, 1008, 45385
1115 COUNTRYSIDE DR, 27265, SingleFamily, 1977, 16988, 1275, 86526
1719 BRENTWOOD ST, 27260, SingleFamily, 1922, 7841, 903, 38775
603-P E COMMERCE AV, , , , , , 
221 DOROTHY ST, 27262, SingleFamily, 1935, 9583, 694, 39718
1499 DEEP RIVER RD/HICKORY LN, , , , , , 
314 HOBSON ST, 27260, SingleFamily, 1966, 6098, 837, 41363
411 LASSITER DR, 27265, SingleFamily, 1992, 12197, 1379, 119922
3401 PENINSULA DR, 27282, SingleFamily, 1995, 13504, 2600, 246229
615 GRANBY AV, 27260, SingleFamily, 1989, 5663, 1116, 48526
3942-3D PALLAS WY, , , , , , 
1710 WAVERLY ST, 27265, SingleFamily, 1970, 9583, 1500, 81157
912 ASHEBORO ST, 27260, SingleFamily, 1931, 7841, 1515, 46657
500 SAUNDERS PL/DAVIS AV, , , , , , 
205 EDGEVIEW RD, 27260, SingleFamily, 1954, 14810, 1398, 85265
326 GREER AV, 27260, SingleFamily, 1902, 7405, 857, 36902
306-A HENLEY ST, , , , , , 
1200 FORREST ST, 27262, SingleFamily, 1953, 7841, 976, 51219
1110 MAPLEWOOD AV, 27265, SingleFamily, 1987, 15246, 2240, 202499
2600 N CENTENNIAL ST, 27265, SingleFamily, 1946, 31799, 1703, 112592
414 MANOR DR, 27260, SingleFamily, 1966, 18295, 1126, 65315
716 W WILLIS AV, 27260, SingleFamily, 1961, 8712, 875, 37306
1307 E COMMERCE AV, 27260, SingleFamily, 1991, 6534, 1000, 44468
3022 WELLINGFORD DR, 27265, SingleFamily, 1967, 15246, 1779, 123002
711 CLIFFSIDE AV, 27260, SingleFamily, 1959, 8276, 930, 37295
2003 WICKHAM AV, 27265, SingleFamily, 1992, 9583, 1148, 74240
1568 SKEET CLUB RD, , , , , , 
731 WASHINGTON ST, , , , , , 
1103 PERSHING ST, 27260, SingleFamily, 1947, 9148, 896, 37317
301 OAKWOOD ST, 27262, Apartment, 1902, 11326, 3512, 
2316-L SHADOW VALLEY RD, , , , , , 
1512 JOHNSON ST, 27262, SingleFamily, 1928, 6950, 1012, 67156
1318 FRANKLIN AV, 27260, SingleFamily, 1914, 11761, 1410, 48397
1407 BLAIN ST, 27262, SingleFamily, 1954, 7405, 875, 48179
519 ELLWOOD DR, 27260, SingleFamily, 1953, 9583, 775, 37867
1035-A PEGRAM AV, 27263, MultiFamily2To4, 1972, 8880, 1421, 76769
304 VAIL AV, 27260, SingleFamily, 1923, 3485, 1344, 47459
1307 BAYSWATER DR, 27265, SingleFamily, 2006, 3770, 1263, 117106
404 LAWNDALE AV, 27260, SingleFamily, 1959, 28750, 1320, 57029
247-E NORTHPOINT AV, , , , , , 
3000-BLK INGLESIDE DR, , , , , , 
2718-A ANNMOORE CI, , , , , , 
5230-2B SAMET DR, , , , , , 
1610 LARKIN ST, 27262, SingleFamily, 1967, 10454, 957, 49962
2602 TY CI, , , , , , 
905 ARCH ST, 27260, SingleFamily, 1964, 7841, 1015, 51031
1016 GRANT ST, 27262, SingleFamily, 1961, 6970, 950, 37575
3625-2B SPANISH PEAK DR, 27265, Condominium, 2008, 436, 1413, 91238
812 WINSLOW ST, 27260, SingleFamily, 1924, 7405, 1134, 38277
913 REDDING DR, 27260, MultiFamily2To4, 1958, 7990, 1440, 77511
3600 FAIRLANE ST/BENTBROOK DR, , , , , , 
701 LAKECREST AV, 27265, SingleFamily, 1980, 13939, 1232, 92931
904 GORDON ST, 27260, SingleFamily, 1991, 37897, 1017, 63496
406 VINE ST, 27262, SingleFamily, 1923, 7405, 856, 36582
2622 WOODRUFF AV, 27265, SingleFamily, 1949, 19166, 1669, 58732
612-B CHANDLER AV, , , , , , 
1099 CARTER ST/FRANKLIN AV, , , , , , 
1316-A DARTMOUTH AV, , , , , , 
1214 E GREEN DR, 27260, SingleFamily, 1987, 7405, 1196, 46059
3318 BARNSDALE RD, , , , , , 
201 PENDLETON ST, , , , , , 
513 E COMMERCE AV, , , , , , 
3037 INGLESIDE DR, 27265, SingleFamily, 1946, 108900, 1264, 127090
2613 EASTCHESTER DR, , , , , , 
1106 CAMDEN AV, 27260, SingleFamily, 1962, 9148, 1168, 46614
1813 S MAIN ST, 27260, SingleFamily, 1949, 94090, 17360, 881296
2435 WILLIAMS AV, 27262, SingleFamily, 1953, 7405, 875, 38435
401 ALLRED PL, , , , , , 
1111 YOUNG PL, 27260, SingleFamily, 1923, , 960, 63718
3310 COLONY DR, 27282, SingleFamily, 1973, 13504, 1888, 124893
603-C E COMMERCE AV, 27260, SingleFamily, , 7405, , 42809
506 FLINT AV, 27260, SingleFamily, 1918, 10019, 886, 37280
4210-1B RIVER BIRCH LP, , , , , , 
1510 GRAVES AV, 27260, SingleFamily, 1974, 6970, 1022, 52482
2140-F CHESTER RIDGE DR, , , , , , 
2431-D FRANCIS ST, 27263, MultiFamily2To4, 1986, 21631, 3104, 193549
1210-A FILBERT PL, 27260, SingleFamily, 1910, 8712, 2059, 66079
215 FOURTH ST, , , , , , 
320-J RICHARDSON AV, , , , , , 
320-T RICHARDSON AV, , , , , , 
2300-L SHADOW VALLEY RD, , , , , , 
304 N SCIENTIFIC ST, , , , , , 
3760-1C BRACKNELL DR, , , , , , 
612-1A N ROTARY DR, , , , , , 
1202 N ROTARY DR, 27262, SingleFamily, 1948, 13939, 2992, 210412
115 E PEACHTREE DR, 27265, SingleFamily, 1925, 14375, 1114, 45524
3013-L INGLESIDE DR, 27265, Apartment, , , 957, 
1201-1B HOOVER AV, , , , , , 
710 E COMMERCE AV, 27260, SingleFamily, 1917, 6534, 1680, 54616
525 W WARD AV, 27260, SingleFamily, 1918, 8712, 1188, 38434
630 DOGWOOD CI, , , , , , 
1112 CLEVELAND ST, 27260, SingleFamily, 1951, 15682, 792, 44303
506 WOODROW AV, 27262, SingleFamily, 1927, 8712, 1240, 65156
2801 CRAIG PT, , , , , , 
410 FORREST ST, 27262, SingleFamily, 1938, 9148, 1776, 68563
1599 PENNY RD/WILLARD RD, , , , , , 
510 WALNUT ST, 27260, MultiFamily2To4, 1951, 6500, 1344, 47259
2922 E KIVETT DR, , , , , , 
337-E HENLEY ST, , , , , , 
402-A W LEXINGTON AV, 27262, Condominium, 1947, 436, 648, 40093
1503 FURLOUGH AV, 27260, SingleFamily, 1961, 16117, 945, 37489
2980 NC 68 SOUTH HW, , , , , , 
603 GRANBY AV, 27260, SingleFamily, 1922, 7841, 1043, 39261
2410 SCHIRRA PL, , , , , , 
4460-1C RIVER BIRCH LP, , , , , , 
712 PARK ST, 27260, SingleFamily, 1918, 7492, 1276, 61285
4020 TRAPPERS RUN CT, 27265, SingleFamily, 1987, 12197, 1272, 122566
1414-E BERGAMOT LP, , , , , , 
413 WHITE OAK ST, 27260, SingleFamily, 1914, 7405, 1124, 41944
117 N HOSKINS ST, 27260, SingleFamily, 2010, 6098, 1233, 77584
717-B GARRISON ST, 27260, SingleFamily, 1957, 9583, 1440, 50370
907 FIRST TEE DR, 27263, SingleFamily, 2010, 7405, 1342, 126357
309 W FAIRFIELD RD, , , , , , 
606 THREE OAKS DR, 27265, SingleFamily, 2005, 13504, 1388, 124648
500-2A HENLEY ST, 27260, MultiFamily2To4, 1988, , , 53462
1013 CHARING CROSS LN, 27260, SingleFamily, 1988, 19166, 1196, 85292
2904 WESTGATE DR, 27265, SingleFamily, 1993, 12632, 1080, 90686
1628 TRACER PL, 27260, SingleFamily, 2007, 9147, 1176, 88177
2412 DALLAS AV, 27265, SingleFamily, 1953, 10019, 775, 44821
216 HEDGECOCK RD, 27265, SingleFamily, 1997, 7405, 1155, 85348
311 OAKWOOD ST, 27262, SingleFamily, 1938, 7405, 1300, 58491
1430 FUTRELLE DR, 27262, SingleFamily, 1959, 24219, 1082, 54128
210 WOODROW AV, 27262, SingleFamily, 1928, 7841, 2125, 88682
1204 CAMDEN AV, 27260, SingleFamily, 1961, 9583, 1375, 50862
514 WARBLER CT, 27260, SingleFamily, 2001, 7405, 1120, 76537
711-B WISE AV, 27260, MultiFamily2To4, 1961, 7500, 1512, 49710
4007 SHIRE CT, 27282, SingleFamily, 1996, 10890, 2070, 179425
3747-B LAUREL BLUFF CI, , , , , , 
4505-G CROWNE LAKE CI, , , , , , 
800 LAKE AV, 27260, SingleFamily, 1939, 6098, 1404, 51225
1400 ROSEBAY CT, 27282, SingleFamily, 2004, 436, 1888, 156938
602 CHANDLER AV, 27262, SingleFamily, 1926, 6969, 1478, 54794
294 BEDDINGTON ST, , , , , , 
1449-B WEST AV, 27265, SingleFamily, 2002, 33976, 1443, 135657
1014 GRACE ST, 27260, SingleFamily, 1918, 6970, 1344, 46662
113 BRIGGS PL, 27262, SingleFamily, 1920, 7405, 1416, 83890
2220-2B COPPERSTONE DR, , , , , , 
2199 WESLEY DR/NATHAN HUNT DR, , , , , , 
209 GUILFORD AV, 27262, SingleFamily, 1922, 5227, 1219, 51673
205 EASTCHESTER DR, , , , , , 
1629 BLANDWOOD DR, , , , , , 
4839 WORCHESTER PL, 27282, SingleFamily, 1991, 14810, 2920, 296130
415 PLAYER DR, 27260, SingleFamily, 1948, 10335, 888, 48784
1001 CHARLOTTE AV, 27262, SingleFamily, 1953, 10019, 1312, 63110
1314 EATON PL, 27262, Condominium, 1947, 436, 648, 39232
601-3B CLARA COX WY, , , , , , 
203-G DOROTHY ST, , , , , , 
404 JUNIOR ST, 27260, SingleFamily, 1999, 10019, 1170, 81978
1100-BLK COUNTRY CLUB DR, , , , , , 
1801 BROOKS AV, 27260, SingleFamily, 1937, 6098, 1056, 40313
602 W MAIN ST, , , , , , 
621-E GRANBY AV, , , , , , 
3896 RANGE CREST CT, 27265, SingleFamily, 2001, 9583, 1185, 129750
715 GRANBY AV, 27260, SingleFamily, 1989, 5663, 1116, 48526
206 SEASHIRE CT, 27260, SingleFamily, 1990, 8712, 1008, 70115
1900 EASTCHESTER DR, 27265, SingleFamily, 1969, 18295, 1620, 109857
203 DRUID ST, 27265, SingleFamily, 1966, 7841, 875, 50037
2931 MEDIAN CT, 27260, SingleFamily, 1999, 15246, 1164, 82767
1005-B GARRISON ST, 27260, SingleFamily, 1948, 7405, 1166, 58338
308 BRENTWOOD ST, , , , , , 
306 WOODBROOK DR, 27262, SingleFamily, 1926, 18295, 2119, 240670
1213 LEONARD AV, 27260, SingleFamily, 1922, 5663, 1538, 49714
1102 CAMDEN AV, 27260, SingleFamily, 1965, 9583, 1000, 46266
213 ELMHURST AV, 27262, SingleFamily, 1985, 7841, 1085, 75668
408 DENNY ST, 27262, SingleFamily, 1918, 8712, 1140, 38818
2519-D SUFFOLK AV, , , , , , 
3932-2G PALLAS WY, , , , , , 
317 W PARRIS AV, 27262, SingleFamily, 1999, 14810, 1498, 135904
227 FISHER AV, 27262, SingleFamily, 1954, 10454, 1813, 71162
109-D NORTHGATE CT, , , , , , 
2357 ALDERBROOK DR, 27265, SingleFamily, 2005, 9148, 4164, 314828
2161 ALAMAR DR, , , , , , 
2409 WILLIAMS AV, 27262, SingleFamily, 1947, 7623, 788, 37688
1700 VALLEY RIDGE DR, 27260, SingleFamily, 1947, 12893, 720, 40726
1712-G N HAMILTON ST, 27262, Condominium, 1974, 871, 701, 42436
301 BEACH ST, 27260, SingleFamily, 1954, 17860, 1382, 60913
2551 AMBASSADOR CT, 27265, Condominium, 1995, 1307, 1040, 67191
120-3D E SWATHMORE AV, , , , , , 
506 UNDERHILL ST, 27260, SingleFamily, 1948, 7405, 1332, 46911
103-F WOODVALLEY CT, , , , , , 
3814 ROLLING RD, 27265, SingleFamily, 1968, 11761, 1470, 98994
213 HAY ST, 27260, SingleFamily, 1969, 6098, 900, 37511
3917 SEDGEBROOK ST, , , , , , 
2318-I SHADOW VALLEY RD, , , , , , 
705 HINES ST, 27260, SingleFamily, 1932, 10454, 841, 37621
902 E KEARNS AV, 27260, SingleFamily, 1963, 8276, 816, 37898
203-A DOROTHY ST, , , , , , 
731-E S SCIENTIFIC ST, , , , , , 
1126 TABOR ST, 27262, SingleFamily, 1955, 10454, 925, 58145
824 FAIRVIEW ST, 27260, SingleFamily, 1920, 8276, 1200, 40035
3557-1H RAMSAY ST, , , , , , 
808-1315 LAKECREST AV, , , , , , 
1601 N HAMILTON ST, 27262, SingleFamily, 1926, 4792, 917, 40672
817 W FAIRFIELD RD, , , , , , 
1018-A GRACE ST, 27260, SingleFamily, 1990, 7841, 1590, 79717
4012 BANBRIDGE DR, 27260, SingleFamily, 2008, 9148, 2442, 137525
1405-A E COMMERCE AV, , , , , , 
918 GORDON ST, 27260, SingleFamily, 1956, 10019, 1047, 46448
2417 N CENTENNIAL ST, 27265, SingleFamily, 1947, 19602, 552, 47072
912-F LAKECREST AV, , , , , , 
2601 BINGHAM CT, 27265, SingleFamily, 1988, 8712, 1442, 131097
207 EDGEDALE DR, 27262, SingleFamily, 1948, 10890, 1448, 167522
808-705 LAKECREST AV, , , , , , 
1002 BURTON AV, 27262, SingleFamily, 1984, 10454, 1060, 58414
1909 FRANKLIN AV, 27260, SingleFamily, 1959, 9583, 962, 38087
107-F WOODBEND CT, , , , , , 
1800 E COMMERCE AV, 27260, SingleFamily, 1962, 9148, 875, 37633
3700 LEXHAM CT, 27265, SingleFamily, 2006, 8712, 2072, 192599
1003 PINEBURR RD, 27282, SingleFamily, 1980, 12371, 1999, 127461
1299 S MAIN ST/E KEARNS AV, , , , , , 
1112 ENTERPRISE DR, 27260, SingleFamily, 1980, 16553, 1066, 74707
723 BAKER RD, 27263, SingleFamily, 1948, 22651, 456, 43098
298 COLTRANE AV, 27260, SingleFamily, 1999, 6970, 1138, 78600
1610-B BROCKETT AV, 27260, SingleFamily, 1931, 14375, 1600, 53340
1418-BLK R C BALDWIN AV, , , , , , 
2813 CRAIG PT, , , , , , 
809 TRYON AV, 27260, SingleFamily, 1987, 6970, 1280, 65700
1500-B HOBART PL, , , , , , 
501-D ACADEMY ST, , , , , , 
5005 PHILLY LN, , , , , , 
1418 E COMMERCE AV, , , , , , 
208-B WINDLEY ST, , , , , , 
2221-B SHADOW VALLEY RD, 27265, MultiFamily2To4, 1973, 476982, 97912, 3248266
3813 PARKWAY VISTA DR, , , , , , 
601-I E FAIRFIELD RD, , , , , , 
703 HICKORY CHAPEL RD, 27260, SingleFamily, 1960, 10019, 1025, 49123
808 LAKE AV, 27260, SingleFamily, 1999, 6970, 1008, 51289
2113 WINGATE PL, , , , , , 
2922 WATERSTONE LP, 27265, Condominium, 2001, 1742, 1176, 84077
505 PARK TE, , , , , , 
3940 FOUNTAIN GROVE DR, 27265, SingleFamily, 2001, 7841, 2240, 183607
3705-3B MORRIS FARM DR, , , , , , 
710-C KENT ST, , , , , , 
2323 MILL LN, 27265, SingleFamily, 2007, 16552, 3694, 317737
307-2B CHURCH AV, 27262, MultiFamily2To4, 1926, 10000, 750, 66376
207-L W HARTLEY DR, , , , , , 
2122-E CHESTER RIDGE DR, 27265, SingleFamily, 1965, 23522, 1401, 130801
1001 BASSWOOD AV, 27265, SingleFamily, 1997, 10890, 1446, 122031
1312 RAGAN AV, 27260, SingleFamily, 1920, 6970, 1004, 38076
546 FORREST ST, 27262, SingleFamily, 2002, 6970, 1118, 64754
1022 TABOR ST, 27262, SingleFamily, 1953, 15682, 1168, 68846
3610-B WALDEN LN, , , , , , 
311 PICKETT PL, 27262, SingleFamily, 1918, 5663, 800, 50830
505 E GREEN DR, , , , , , 
2004 VAN BUREN ST, 27260, SingleFamily, 1942, 13939, 1218, 65775
820-B MOBILE ST, 27260, MultiFamily2To4, 1967, 6600, 1352, 50811
100 LASSITER DR/EASTCHESTER DR, , , , , , 
100 JAMES RD/E HARTLEY DR, , , , , , 
215 HEDGECOCK RD, 27265, SingleFamily, 1996, 9583, 1008, 84442
603 KENNEDY AV, 27262, SingleFamily, 2002, 8276, 1144, 65980
610 WESLEY DR, 27260, SingleFamily, 1910, 8276, 883, 38746
622 N HAMILTON ST, 27260, SingleFamily, 1900, 7841, 1088, 61737
701-609 E GREEN DR, , , , , , 
501-I ACADEMY ST, , , , , , 
2429-219 W GREEN DR, , , , , , 
316-A BURTON AV, 27262, MultiFamily2To4, 1964, 11340, 1500, 68112
212-A MORGAN PL, 27260, SingleFamily, 1951, 7405, 1120, 39706
1425 BRENTWOOD ST, 27260, SingleFamily, 1948, 6534, 1086, 39068
601-E GRANBY AV, , , , , , 
907 ENTERPRISE DR, 27260, SingleFamily, 1972, 12632, 1728, 96057
2505 N MAIN ST, , , , , , 
1604-H LONG ST, , , , , , 
1602 E GREEN DR, 27260, SingleFamily, 1922, 6970, 1468, 48872
2716-A ANNMOORE CI, , , , , , 
523 GUILFORD AV, 27262, SingleFamily, 1930, 6534, 832, 36099
320 DRUID ST, 27265, SingleFamily, 1910, 13504, 748, 41291
640 WESLEY DR, 27260, SingleFamily, 1926, 7841, 1013, 38424
1356 BAILEY CI, , , , , , 
2505 DELAWARE PL, 27260, SingleFamily, 2001, 9148, 780, 52187
225 MODEL FARM RD, 27263, SingleFamily, 1977, 9583, 858, 50788
800 W KIVETT DR, , , , , , 
812 SOUTH RD, 27262, SingleFamily, 1981, 8276, 812, 49546
3006 SHERRILL AV, , , , , , 
608 SPRUCE ST, 27262, SingleFamily, 1938, 10018, 995, 63631
312 MEADOW PL, 27262, SingleFamily, 1953, 3920, 784, 43614
831-B RANDOLPH ST, 27260, SingleFamily, 2010, 14810, 2240, 97941
115 E SWATHMORE AV, 27263, Apartment, , , 845, 
3847-E JOHNSON ST, 27265, Townhouse, 1981, 2178, 1280, 78149
409 SPRING RD, 27263, SingleFamily, 1942, 8712, 1442, 69432
1204 BLAIN ST, 27262, SingleFamily, 1902, 6969, 826, 37018
701-512 S ELM ST, , , , , , 
205-A TYSON CT, 27263, MultiFamily2To4, 1985, 40000, 10176, 534282
1616 EUGENE AV, 27260, SingleFamily, 1955, 9148, 1020, 43485
218 N LINDSAY ST, 27262, MultiFamily2To4, 1969, , 672, 60666
634 PARK ST, 27260, SingleFamily, 1920, 4356, 1912, 59986
3612-A WALDEN LN, , , , , , 
